x1,x2,d_exact,output,error
-1,0.696969696969697,0.183654729109274,0.196070567306354,0.000154153038136067
-1,0.717171717171717,0.15998367513519,0.173322698051273,0.00017792953235577
-1,0.737373737373737,0.137945107642077,0.152128486324168,0.000201168230839591
-1,0.757575757575758,0.117539026629936,0.132452498530288,0.000222411644122599
-1,0.777777777777778,0.0987654320987654,0.114256633798517,0.000239977330102383
-1,0.797979797979798,0.0816243240485664,0.097500144851614,0.000252041686170477
-1,0.818181818181818,0.0661157024793388,0.0821396123775757,0.000256765688426814
-1,0.838383838383838,0.0522395673910825,0.0681287516971403,0.000252466177911875
-1,0.858585858585859,0.0399959187837975,0.055417683094676,0.000237830814460285
-1,0.878787878787879,0.0293847566574839,0.0439531725596952,0.000212238741899803
-1,0.898989898989899,0.0204060810121416,0.0336795701234329,0.00017618551318757
-1,0.919191919191919,0.0130598918477706,0.0245392693004457,0.000131776106700984
-1,0.939393939393939,0.00734618916437097,0.0164730496598011,8.32995825030434e-05
-1,0.95959595959596,0.00326497296194265,0.00942037934713277,3.78890277668393e-05
-1,0.97979797979798,0.000816243240485657,0.00331969490383384,6.26727023072076e-06
-1,1,0,-0.00189133534404542,3.57714938363539e-06
-0.97979797979798,-1,8.0399959187838,8.03481440768451,2.68480572720412e-05
-0.97979797979798,-0.97979797979798,7.87919600040812,7.87840981822628,6.18082423052497e-07
-0.97979797979798,-0.95959595959596,7.72002856851342,7.7228946628041,8.21449648306957e-06
-0.97979797979798,-0.939393939393939,7.56249362309968,7.56833131049059,3.4078594073897e-05
-0.97979797979798,-0.919191919191919,7.40659116416692,7.41478136070825,6.70793193856688e-05
-0.97979797979798,-0.898989898989899,7.25232119171513,7.26230537953026,9.96840063276994e-05
-0.97979797979798,-0.878787878787879,7.09968370574431,7.11096261949504,0.000127213895396248
-0.97979797979798,-0.858585858585859,6.94867870625446,6.96081071661049,0.000147185675278778
-0.97979797979798,-0.838383838383838,6.79930619324559,6.81190534704804,0.000158738676537827
-0.97979797979798,-0.818181818181818,6.65156616671768,6.66429976563584,0.000162144541408595
-0.97979797979798,-0.797979797979798,6.50545862667075,6.51804386346349,0.000158388185129419
-0.97979797979798,-0.777777777777778,6.36098357310479,6.37318393614011,0.00014884885819369
-0.97979797979798,-0.757575757575758,6.2181410060198,6.22976341365652,0.000135080359274086
-0.97979797979798,-0.737373737373737,6.07693092541578,6.08782305230073,0.00011863842807802
-0.97979797979798,-0.717171717171717,5.93735333129272,5.947400960131,0.000100954845271752
-0.97979797979798,-0.696969696969697,5.79940822365065,5.80853257610357,8.325380768519e-05
-0.97979797979798,-0.676767676767677,5.66309560248954,5.67125063061658,6.65044837526931e-05
-0.97979797979798,-0.656565656565657,5.52841546780941,5.53558509984741,5.1403623560404e-05
-0.97979797979798,-0.636363636363636,5.39536781961024,5.40156316094618,3.83822542687396e-05
-0.97979797979798,-0.616161616161616,5.26395265789205,5.26920915279164,2.7630738629396e-05
-0.97979797979798,-0.595959595959596,5.13416998265483,5.13854454579531,1.9136802670026e-05
-0.97979797979798,-0.575757575757576,5.00601979389858,5.00958792352125,1.27315490041526e-05
-0.97979797979798,-0.555555555555556,4.8795020916233,4.88235497841286,8.1389630340249e-06
-0.97979797979798,-0.535353535353535,4.754616875829,4.75685852356006,5.02498455015277e-06
-0.97979797979798,-0.515151515151515,4.63136414651566,4.6331085221382,3.04284631252009e-06
-0.97979797979798,-0.494949494949495,4.5097439036833,4.51111213586889,1.87205931369202e-06
-0.97979797979798,-0.474747474747475,4.38975614733191,4.39087379357217,1.24913311838371e-06
-0.97979797979798,-0.454545454545455,4.27140087746148,4.27239528058888,9.88837579785243e-07
-0.97979797979798,-0.434343434343434,4.15467809407203,4.15567584954347,9.95515980788431e-07
-0.97979797979798,-0.414141414141414,4.03958779716355,4.04071235258992,1.26462490695953e-06
-0.97979797979798,-0.393939393939394,3.92612998673605,3.92749939493536,1.87527881635533e-06
-0.97979797979798,-0.373737373737374,3.81430466278951,3.81602950907034,2.97509469249203e-06
-0.97979797979798,-0.353535353535354,3.70411182532395,3.70629334875447,4.75904447794081e-06
-0.97979797979798,-0.333333333333333,3.59555147433935,3.59827990141803,7.44431432367329e-06
-0.97979797979798,-0.313131313131313,3.48862360983573,3.49197671724907,1.12433293254087e-05
-0.97979797979798,-0.292929292929293,3.38332823181308,3.38737015285146,1.63371256804789e-05
-0.97979797979798,-0.272727272727273,3.2796653402714,3.28444562698943,2.28511411066122e-05
-0.97979797979798,-0.252525252525253,3.17763493521069,3.18318788558918,3.08352579059564e-05
-0.97979797979798,-0.232323232323232,3.07723701663096,3.08358127285681,4.02495870593294e-05
-0.97979797979798,-0.212121212121212,2.97847158453219,2.98561000510544,5.0957048280578e-05
-0.97979797979798,-0.191919191919192,2.8813386389144,2.88925844367052,6.27233073751274e-05
-0.97979797979798,-0.171717171717172,2.78583817977757,2.79451136314165,7.52241096668513e-05
-0.97979797979798,-0.151515151515152,2.69197020712172,2.70135421105746,8.80595298658924e-05
-0.97979797979798,-0.131313131313131,2.59973472094684,2.60977335520468,0.000100774177762675
-0.97979797979798,-0.111111111111111,2.50913172125293,2.51975631473636,0.000112881986688113
-0.97979797979798,-0.0909090909090909,2.42016120804,2.43129197148002,0.000123893894757739
-0.97979797979798,-0.0707070707070707,2.33282318130803,2.34437075804356,0.000133346528462876
-0.97979797979798,-0.0505050505050505,2.24711764105704,2.25898481964204,0.000140829927568456
-0.97979797979798,-0.0303030303030303,2.16304458728701,2.17512814695672,0.0001460124142915
-0.97979797979798,-0.0101010101010101,2.08060401999796,2.09279667779098,0.000148660904057719
-0.97979797979798,0.0101010101010101,1.99979593918988,2.01198836579629,0.000148655266552823
-0.97979797979798,0.0303030303030303,1.92062034486277,1.9327032150927,0.000145995752993233
-0.97979797979798,0.0505050505050505,1.84307723701663,1.8549432801892,0.000140802980573277
-0.97979797979798,0.0707070707070707,1.76716661565146,1.7787126312058,0.000133310475180889
-0.97979797979798,0.0909090909090909,1.69288848076727,1.70401728499456,0.00012385028352943
-0.97979797979798,0.111111111111111,1.62024283236404,1.63086510333843,0.000112832640653202
-0.97979797979798,0.131313131313131,1.54922967044179,1.55926565995733,0.000100721085556019
-0.97979797979798,0.151515151515152,1.47984899500051,1.4892300785597,8.80047287444151e-05
-0.97979797979798,0.171717171717172,1.4121008060402,1.42077084463011,7.51695691505305e-05
-0.97979797979798,0.191919191919192,1.34598510356086,1.35390159403217,6.26708213823005e-05
-0.97979797979798,0.212121212121212,1.28150188756249,1.28863688182025,5.09081430582315e-05
-0.97979797979798,0.232323232323232,1.2186511580451,1.22499193489076,4.02054510064781e-05
-0.97979797979798,0.252525252525253,1.15743291500867,1.1629823922586,3.07966977474517e-05
-0.97979797979798,0.272727272727273,1.09784715845322,1.10262403681838,2.2818566915549e-05
-0.97979797979798,0.292929292929293,1.03989388837874,1.04393252244365,1.63105651102793e-05
-0.97979797979798,0.313131313131313,0.983573104785226,0.986923100195687,1.12224692501134e-05
-0.97979797979798,0.333333333333333,0.928884807672686,0.931610347261902,7.42856605238346e-06
-0.97979797979798,0.353535353535354,0.875828997041118,0.878007902030178,4.74762695135266e-06
-0.97979797979798,0.373737373737374,0.824405672890521,0.826128208438327,2.96712871345606e-06
-0.97979797979798,0.393939393939394,0.774614835220895,0.775982272426598,1.86988451154078e-06
-0.97979797979798,0.414141414141414,0.726456484032241,0.727579432975736,1.2610143296967e-06
-0.97979797979798,0.434343434343434,0.679930619324558,0.680927149843304,9.93073074790485e-07
-0.97979797979798,0.454545454545455,0.635037241097847,0.636030809726354,9.87178619552999e-07
-0.97979797979798,0.474747474747475,0.591776349352107,0.59289355218793,1.24814217637233e-06
-0.97979797979798,0.494949494949495,0.550147944087338,0.551516116296228,1.87189519317975e-06
-0.97979797979798,0.515151515151515,0.51015202530354,0.511896708545349,3.04391961424795e-06
-0.97979797979798,0.535353535353535,0.471788593000714,0.474030892260836,5.02790597194384e-06
-0.97979797979798,0.555555555555556,0.435057647178859,0.437911498345364,8.14446648056287e-06
-0.97979797979798,0.575757575757576,0.399959187837975,0.403528556892181,1.27403954451216e-05
-0.97979797979798,0.595959595959596,0.366493214978063,0.370869248885906,1.91496727625899e-05
-0.97979797979798,0.616161616161616,0.334659728599122,0.339917876919382,2.76481237578484e-05
-0.97979797979798,0.636363636363636,0.304458728701153,0.310655853575057,3.8404356702768e-05
-0.97979797979798,0.656565656565657,0.275890215284154,0.283061705838243,5.14302767673742e-05
-0.97979797979798,0.676767676767677,0.248954188348128,0.257111093607579,6.65351034116618e-05
-0.97979797979798,0.696969696969697,0.223650647893072,0.232776840010397,8.32873825623268e-05
-0.97979797979798,0.717171717171717,0.199979593918988,0.210028970754026,0.000100989974772606
-0.97979797979798,0.737373737373737,0.177941026425875,0.188834759025638,0.000118673409955148
-0.97979797979798,0.757575757575758,0.157534945413733,0.169158771230481,0.000135113326618094
-0.97979797979798,0.777777777777778,0.138761350882563,0.15096290649744,0.000148877959422946
-0.97979797979798,0.797979797979798,0.121620242832364,0.134206417549276,0.000158411794004649
-0.97979797979798,0.818181818181818,0.106111621263136,0.118845885073987,0.000162161474804349
-0.97979797979798,0.838383838383838,0.0922354861748799,0.104835024392311,0.000158748363292501
-0.97979797979798,0.858585858585859,0.0799918375675949,0.0921239557886171,0.00014718829252886
-0.97979797979798,0.878787878787879,0.0693806754412813,0.0806594452524202,0.00012721064845266
-0.97979797979798,0.898989898989899,0.060401999795939,0.0703858428149556,9.96771214283684e-05
-0.97979797979798,0.919191919191919,0.053055810631568,0.0612455419907809,6.70716997360759e-05
-0.97979797979798,0.939393939393939,0.0473421079481684,0.0531793223489646,3.40730719608632e-05
-0.97979797979798,0.95959595959596,0.04326089174574,0.0461266520351412,8.21258203630893e-06
-0.97979797979798,0.97979797979798,0.040812162024283,0.0400259675907047,6.18101687389606e-07
-0.97979797979798,1,0.0399959187837974,0.0348149373417073,2.68425687032817e-05
-0.95959595959596,-1,8.07917559432711,8.07119858471395,6.363268236851e-05
-0.95959595959596,-0.97979797979798,7.91837567595143,7.91479399525462,1.28284366139624e-05
-0.95959595959596,-0.95959595959596,7.75920824405673,7.75927883983132,4.98376339016726e-09
-0.95959595959596,-0.939393939393939,7.601673298643,7.60471548751667,9.25491314312629e-06
-0.95959595959596,-0.919191919191919,7.44577083971023,7.45116553773319,2.91027667589213e-05
-0.95959595959596,-0.898989898989899,7.29150086725844,7.29868955655403,5.16772537884619e-05
-0.95959595959596,-0.878787878787879,7.13886338128762,7.14734679651762,7.19683339645613e-05
-0.95959595959596,-0.858585858585859,6.98785838179778,6.99719489363188,8.71704532284345e-05
-0.95959595959596,-0.838383838383838,6.8384858687889,6.84828952406822,9.61116568357983e-05
-0.95959595959596,-0.818181818181818,6.69074584226099,6.70068394265481,9.87658394374761e-05
-0.95959595959596,-0.797979797979798,6.54463830221406,6.55442804048122,9.58389753395123e-05
-0.95959595959596,-0.777777777777778,6.4001632486481,6.4095681131566,8.84514764232488e-05
-0.95959595959596,-0.757575757575758,6.25732068156311,6.26614759067176,7.79143244123316e-05
-0.95959595959596,-0.737373737373737,6.11611060095909,6.12420722931471,6.55553907291175e-05
-0.95959595959596,-0.717171717171717,5.97653300683604,5.98378513714371,5.25933939995388e-05
-0.95959595959596,-0.696969696969697,5.83858789919396,5.84491675311502,4.00543919540488e-05
-0.95959595959596,-0.676767676767677,5.70227527803285,5.70763480762674,2.87245574677633e-05
-0.95959595959596,-0.656565656565657,5.56759514335272,5.5719692768563,1.91330439071416e-05
-0.95959595959596,-0.636363636363636,5.43454749515356,5.43794733795378,1.15589310662545e-05
-0.95959595959596,-0.616161616161616,5.30313233343537,5.30559332979796,6.05650309670693e-06
-0.95959595959596,-0.595959595959596,5.17334965819814,5.17492872280034,2.49344501791413e-06
-0.95959595959596,-0.575757575757576,5.04519946944189,5.04597210052499,5.96958790573644e-07
-0.95959595959596,-0.555555555555556,4.91868176716662,4.91873915541532,3.29341108964908e-09
-0.95959595959596,-0.535353535353535,4.79379655137231,4.79324270056123,3.0675072093035e-07
-0.95959595959596,-0.515151515151515,4.67054382205897,4.6694926991381,1.10485939478635e-06
-0.95959595959596,-0.494949494949495,4.54892357922661,4.54749631286751,2.03708925982541e-06
-0.95959595959596,-0.474747474747475,4.42893582287522,4.42725797056952,2.81518835974784e-06
-0.95959595959596,-0.454545454545455,4.3105805530048,4.30877945758496,3.24394471136692e-06
-0.95959595959596,-0.434343434343434,4.19385776961535,4.19206002653828,3.23188017113687e-06
-0.95959595959596,-0.414141414141414,4.07876747270687,4.07709652958346,2.79205092164848e-06
-0.95959595959596,-0.393939393939394,3.96530966227936,3.96388357192766,2.03373369121767e-06
-0.95959595959596,-0.373737373737374,3.85348433833282,3.85241368606139,1.14629628633176e-06
-0.95959595959596,-0.353535353535354,3.74329150086726,3.74267752574428,3.76965451635721e-07
-0.95959595959596,-0.333333333333333,3.63473114988267,3.63466407840661,4.49858290071807e-09
-0.95959595959596,-0.313131313131313,3.52780328537904,3.52836089423642,3.10927637825891e-07
-0.95959595959596,-0.292929292929293,3.42250790735639,3.42375432983758,1.55356900162497e-06
-0.95959595959596,-0.272727272727273,3.31884501581471,3.32082980397435,3.93938403864354e-06
-0.95959595959596,-0.252525252525253,3.216814610754,3.21957206257289,7.60354053349352e-06
-0.95959595959596,-0.232323232323232,3.11641669217427,3.11996544983933,1.25936809653309e-05
-0.95959595959596,-0.212121212121212,3.0176512600755,3.02199418208676,1.88609715959065e-05
-0.95959595959596,-0.191919191919192,2.92051831445771,2.92564262065066,2.62585139591377e-05
-0.95959595959596,-0.171717171717172,2.82501785532089,2.83089554012061,3.45471786049268e-05
-0.95959595959596,-0.151515151515152,2.73114988266503,2.73773838803525,4.3408403013332e-05
-0.95959595959596,-0.131313131313131,2.63891439649015,2.64615753218131,5.24630146404461e-05
-0.95959595959596,-0.111111111111111,2.54831139679625,2.55614049171182,6.12947271971316e-05
-0.95959595959596,-0.0909090909090909,2.45934088358331,2.46767614845432,6.94766404699636e-05
-0.95959595959596,-0.0707070707070707,2.37200285685134,2.3807549350167,7.65988722126228e-05
-0.95959595959596,-0.0505050505050505,2.28629731660035,2.29536899661404,8.22953782708041e-05
-0.95959595959596,-0.0303030303030303,2.20222426283032,2.21151232392757,8.62680789461602e-05
-0.95959595959596,-0.0101010101010101,2.11978369554127,2.12918085476067,8.83066013948084e-05
-0.95959595959596,0.0101010101010101,2.03897561473319,2.04837254276484,8.83022564319665e-05
-0.95959595959596,0.0303030303030303,1.95980002040608,1.96908739206009,8.62552722396683e-05
-0.95959595959596,0.0505050505050505,1.88225691255994,1.89132745715544,8.22747792589532e-05
-0.95959595959596,0.0707070707070707,1.80634629119478,1.81509680817088,7.65715473491613e-05
-0.95959595959596,0.0909090909090909,1.73206815631058,1.74040146195849,6.94439830215482e-05
-0.95959595959596,0.111111111111111,1.65942250790736,1.6672492803012,6.12583661050089e-05
-0.95959595959596,0.131313131313131,1.5884093459851,1.59564983691894,5.24247089629508e-05
-0.95959595959596,0.151515151515152,1.51902867054382,1.52561425552013,4.33699294802045e-05
-0.95959595959596,0.171717171717172,1.45128048158351,1.45715502158937,3.4510220280457e-05
-0.95959595959596,0.191919191919192,1.38516477910417,1.39028577099025,2.62245578972626e-05
-0.95959595959596,0.212121212121212,1.32068156310581,1.32502105877714,1.88312226815734e-05
-0.95959595959596,0.232323232323232,1.25783083358841,1.26137611184646,1.25689979269931e-05
-0.95959595959596,0.252525252525253,1.19661259055198,1.1993665692131,7.58439846586232e-06
-0.95959595959596,0.272727272727273,1.13702683399653,1.13900821377167,3.92586581332597e-06
-0.95959595959596,0.292929292929293,1.07907356392205,1.08031669939572,1.54538580590543e-06
-0.95959595959596,0.313131313131313,1.02275278032854,1.02330727714653,3.07466721168696e-07
-0.95959595959596,0.333333333333333,0.968064483215998,0.967994524211518,4.89426230783767e-09
-0.95959595959596,0.353535353535354,0.91500867258443,0.914392078978555,3.80187674806159e-07
-0.95959595959596,0.373737373737374,0.863585348433833,0.862512385385457,1.15124970318105e-06
-0.95959595959596,0.393939393939394,0.813794510764207,0.812366449372474,2.03935933856002e-06
-0.95959595959596,0.414141414141414,0.765636159575553,0.76396360992035,2.79742234911976e-06
-0.95959595959596,0.434343434343434,0.71911029486787,0.71731132678665,3.23628615724972e-06
-0.95959595959596,0.454545454545455,0.674216916641159,0.672414986668427,3.2469516266283e-06
-0.95959595959596,0.474747474747475,0.630956024895419,0.629277729128724,2.81667668050331e-06
-0.95959595959596,0.494949494949495,0.58932761963065,0.587900293235739,2.03726063760947e-06
-0.95959595959596,0.515151515151515,0.549331700846852,0.548280885483571,1.10421292770644e-06
-0.95959595959596,0.535353535353535,0.510968268544026,0.510415069197768,3.06029516700738e-07
-0.95959595959596,0.555555555555556,0.474237322722171,0.474295675281002,3.40502112207591e-09
-0.95959595959596,0.575757575757576,0.439138863381287,0.439912733826522,5.98875466007999e-07
-0.95959595959596,0.595959595959596,0.405672890521375,0.40725342581895,2.49809182687984e-06
-0.95959595959596,0.616161616161616,0.373839404142434,0.376302053851129,6.06464358773435e-06
-0.95959595959596,0.636363636363636,0.343638404244465,0.347040030505508,1.15710612198178e-05
-0.95959595959596,0.656565656565657,0.315069890827466,0.319445882767398,1.91493054583444e-05
-0.95959595959596,0.676767676767677,0.288133863891439,0.293495270535442,2.87446812023521e-05
-0.95959595959596,0.696969696969697,0.262830323436384,0.269161016936971,4.00776801983803e-05
-0.95959595959596,0.717171717171717,0.2391592694623,0.246413147679316,5.26187491873022e-05
-0.95959595959596,0.737373737373737,0.217120701969187,0.225218935949649,6.55813936023193e-05
-0.95959595959596,0.757575757575758,0.196714620957045,0.20554294815322,7.79393610827244e-05
-0.95959595959596,0.777777777777778,0.177941026425875,0.187347083418914,8.84739081563116e-05
-0.95959595959596,0.797979797979798,0.160799918375676,0.170590594469495,9.58573383740839e-05
-0.95959595959596,0.818181818181818,0.145291296806448,0.155230061992959,9.87790534326023e-05
-0.95959595959596,0.838383838383838,0.131415161718192,0.141219201310046,9.61191923186543e-05
-0.95959595959596,0.858585858585859,0.119171513110907,0.128508132705129,8.71724654472106e-05
-0.95959595959596,0.878787878787879,0.108560350984593,0.11704362216772,7.19658899664723e-05
-0.95959595959596,0.898989898989899,0.0995816753392509,0.106770019729058,5.16722950664716e-05
-0.95959595959596,0.919191919191919,0.0922354861748799,0.0976297189036997,2.90977467326709e-05
-0.95959595959596,0.939393939393939,0.0865217834914803,0.0895634992607165,9.25203482082052e-06
-0.95959595959596,0.95959595959596,0.0824405672890519,0.0825108289457422,4.93670040086577e-09
-0.95959595959596,0.97979797979798,0.079991837567595,0.0764101445001728,1.28285252292199e-05
-0.95959595959596,1,0.0791755943271093,0.071199114250061,6.36242344195492e-05
-0.939393939393939,-1,8.11753902662994,8.10722692229592,0.000106339495795631
-0.939393939393939,-0.97979797979798,7.95673910825426,7.9508223328355,3.50082313560361e-05
-0.939393939393939,-0.95959595959596,7.79757167635956,7.7953071774111,5.12795548757912e-06
-0.939393939393939,-0.939393939393939,7.64003673094582,7.64074382509532,4.99982136253342e-07
-0.939393939393939,-0.919191919191919,7.48413427201306,7.48719387531069,9.3611723388901e-06
-0.939393939393939,-0.898989898989899,7.32986429956127,7.33471789413037,2.35573802411664e-05
-0.939393939393939,-0.878787878787879,7.17722681359045,7.18337513409278,3.78018449994157e-05
-0.939393939393939,-0.858585858585859,7.0262218141006,7.03322323120586,4.90198414817454e-05
-0.939393939393939,-0.838383838383838,6.87684930109173,6.88431786164099,5.57793966780513e-05
-0.939393939393939,-0.818181818181818,6.72910927456382,6.73671228022636,5.7805695104592e-05
-0.939393939393939,-0.797979797979798,6.58300173451689,6.59045637805155,5.55717102289188e-05
-0.939393939393939,-0.777777777777778,6.43852668095092,6.44559645072569,4.99816446682346e-05
-0.939393939393939,-0.757575757575758,6.29568411386593,6.3021759282396,4.21436538621923e-05
-0.939393939393939,-0.737373737373737,6.15447403326191,6.16023556688131,3.31952696474447e-05
-0.939393939393939,-0.717171717171717,6.01489643913886,6.01981347470905,2.41772387985243e-05
-0.939393939393939,-0.696969696969697,5.87695133149679,5.88094509067909,1.59501124062379e-05
-0.939393939393939,-0.676767676767677,5.74063871033568,5.74366314518955,9.14720618527776e-06
-0.939393939393939,-0.656565656565657,5.60595857565554,5.60799761441783,4.15767907410009e-06
-0.939393939393939,-0.636363636363636,5.47291092745638,5.47397567551404,1.13368842628647e-06
-0.939393939393939,-0.616161616161616,5.34149576573819,5.34162166735694,1.58512176032082e-08
-0.939393939393939,-0.595959595959596,5.21171309050097,5.21095706035804,5.71581577017275e-07
-0.939393939393939,-0.575757575757576,5.08356290174472,5.08200043808141,2.4412926991538e-06
-0.939393939393939,-0.555555555555556,4.95704519946944,4.95476749297046,5.18794689549807e-06
-0.939393939393939,-0.535353535353535,4.83215998367514,4.8292710381151,8.34600644887766e-06
-0.939393939393939,-0.515151515151515,4.7089072543618,4.70552103669069,1.14664701161581e-05
-0.939393939393939,-0.494949494949495,4.58728701152944,4.58352465041882,1.41553611266565e-05
-0.939393939393939,-0.474747474747475,4.46729925517804,4.46328630811956,1.61037440941703e-05
-0.939393939393939,-0.454545454545455,4.34894398530762,4.34480779513374,1.71080691545171e-05
-0.939393939393939,-0.434343434343434,4.23222120191817,4.2280883640858,1.7080348548639e-05
-0.939393939393939,-0.414141414141414,4.11713090500969,4.11312486712974,1.60483394956318e-05
